Date,Ticker,Open,High,Low,Close,Volume,Price Change,7-day MA Close,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,Year,Month,Day of Week,Close Standardized
2023-05-18 00:00:00+00:00,INTC,29.0,29.76,28.87,29.68,36529200,0.68,29.3357,29.899,30.2482,29.953,29.8773,41.1765,2023,5,3,-0.487
2023-05-19 00:00:00+00:00,INTC,29.6,30.24,29.5,29.93,40668700,0.33,29.33,29.8805,30.318,29.9508,29.8793,47.4692,2023,5,4,-0.4514
2023-05-22 00:00:00+00:00,INTC,29.85,30.45,29.82,30.28,28693400,0.43,29.5329,29.9115,30.3792,29.9821,29.895,53.5764,2023,5,0,-0.4015
2023-05-23 00:00:00+00:00,INTC,30.05,30.2,29.49,29.51,29400900,-0.54,29.6129,29.943,30.4304,29.9372,29.8799,41.8803,2023,5,1,-0.5112
2023-05-24 00:00:00+00:00,INTC,29.31,29.49,28.82,29.0,28045800,-0.31,29.4986,29.9405,30.4502,29.8479,29.8454,33.8617,2023,5,2,-0.5838
2023-05-25 00:00:00+00:00,INTC,28.29,28.29,26.86,27.4,78009400,-0.89,29.2386,29.8175,30.43,29.6148,29.7495,28.3474,2023,5,3,-0.8117
2023-05-26 00:00:00+00:00,INTC,27.44,29.09,27.1,29.0,71910600,1.56,29.2571,29.7145,30.4064,29.5562,29.7201,40.848,2023,5,4,-0.5838
2023-05-30 00:00:00+00:00,INTC,29.7,30.04,29.0,29.99,54874800,0.29,29.3014,29.699,30.41,29.5975,29.7307,49.4494,2023,5,1,-0.4428
2023-05-31 00:00:00+00:00,INTC,29.7,32.29,29.67,31.44,136243800,1.74,29.5171,29.7825,30.4556,29.773,29.7978,56.4987,2023,5,2,-0.2363
2023-06-01 00:00:00+00:00,INTC,31.8,31.94,31.02,31.13,52667400,-0.67,29.6386,29.8065,30.509,29.9022,29.85,60.7992,2023,6,3,-0.2805
2023-06-02 00:00:00+00:00,INTC,31.4,31.59,30.83,31.31,36496200,-0.09,29.8957,29.81,30.5726,30.0363,29.9073,61.1321,2023,6,4,-0.2548
2023-06-05 00:00:00+00:00,INTC,31.31,31.4,29.83,29.86,48244100,-1.45,30.0186,29.7535,30.5892,30.0195,29.9054,50.2679,2023,6,0,-0.4613
2023-06-06 00:00:00+00:00,INTC,29.77,31.45,29.7,30.96,42295300,1.19,30.5271,29.763,30.6212,30.1091,29.9468,57.4232,2023,6,1,-0.3047
2023-06-07 00:00:00+00:00,INTC,31.03,31.37,30.93,31.28,39098000,0.25,30.8529,29.822,30.6632,30.2206,29.999,60.308,2023,6,2,-0.2591
2023-06-08 00:00:00+00:00,INTC,31.43,31.85,31.06,31.82,35199000,0.39,31.1143,29.9145,30.7138,30.3729,30.0705,59.3695,2023,6,3,-0.1822
2023-06-09 00:00:00+00:00,INTC,31.93,31.99,30.68,31.34,40218000,-0.59,31.1,30.0385,30.7102,30.465,30.1202,56.0515,2023,6,4,-0.2506
2023-06-12 00:00:00+00:00,INTC,31.4,33.3,31.36,33.07,59881600,1.67,31.3771,30.2445,30.7298,30.7131,30.2359,60.7061,2023,6,0,-0.0042
2023-06-13 00:00:00+00:00,INTC,33.77,33.95,33.07,33.91,51990000,0.14,31.7486,30.45,30.7546,31.0176,30.38,66.7939,2023,6,1,0.1155
2023-06-14 00:00:00+00:00,INTC,33.87,35.6,33.8,35.58,74404300,1.71,32.5657,30.768,30.8084,31.4521,30.5839,73.0715,2023,6,2,0.3533
2023-06-15 00:00:00+00:00,INTC,35.28,36.42,35.22,35.82,67676300,0.54,33.26,31.1155,30.8628,31.8681,30.7893,82.6357,2023,6,3,0.3875
2023-06-16 00:00:00+00:00,INTC,36.36,36.8,35.6,36.37,110188500,0.01,33.9871,31.45,30.9336,32.2968,31.0081,81.097,2023,6,4,0.4658
2023-06-20 00:00:00+00:00,INTC,36.77,37.11,34.72,35.0,65970200,-1.77,34.4414,31.7035,30.9774,32.5543,31.1647,70.4824,2023,6,1,0.2707
2023-06-21 00:00:00+00:00,INTC,34.92,35.05,32.83,32.9,70973500,-2.02,34.6643,31.8345,30.985,32.5872,31.2327,55.6677,2023,6,2,-0.0284
2023-06-22 00:00:00+00:00,INTC,32.69,33.24,32.13,32.71,45740300,0.02,34.6129,31.9945,30.9922,32.5989,31.2906,56.1912,2023,6,3,-0.0554
2023-06-23 00:00:00+00:00,INTC,32.21,33.45,32.03,33.0,46199200,0.79,34.4829,32.1945,31.0118,32.6371,31.3577,56.5657,2023,6,4,-0.0141
2023-06-26 00:00:00+00:00,INTC,33.19,33.99,33.1,33.34,38952400,0.15,34.1629,32.4915,31.036,32.7041,31.4354,64.7959,2023,6,0,0.0343
2023-06-27 00:00:00+00:00,INTC,33.22,34.23,33.01,34.1,33038900,0.88,33.9171,32.7465,31.0802,32.837,31.5399,63.7478,2023,6,1,0.1425
2023-06-28 00:00:00+00:00,INTC,33.61,33.81,33.03,33.57,33906900,-0.04,33.5171,32.9255,31.1088,32.9068,31.6195,59.8452,2023,6,2,0.067
2023-06-29 00:00:00+00:00,INTC,33.34,33.34,32.49,32.91,38313000,-0.43,33.2186,32.999,31.1304,32.9071,31.6701,54.6383,2023,6,3,-0.027
2023-06-30 00:00:00+00:00,INTC,33.36,33.56,33.16,33.44,33798400,0.08,33.2957,33.1145,31.1762,32.9579,31.7395,58.8983,2023,6,4,0.0485
2023-07-03 00:00:00+00:00,INTC,33.54,33.89,33.14,33.62,15753000,0.08,33.4257,33.23,31.2314,33.0209,31.8133,52.6829,2023,7,0,0.0742
2023-07-05 00:00:00+00:00,INTC,33.31,33.33,32.5,32.51,37664700,-0.8,33.3557,33.3625,31.2756,32.9723,31.8406,43.346,2023,7,2,-0.0839
2023-07-06 00:00:00+00:00,INTC,31.9,32.04,31.38,31.97,41693600,0.07,33.16,33.413,31.3218,32.8768,31.8457,30.7774,2023,7,3,-0.1608
2023-07-07 00:00:00+00:00,INTC,32.0,32.41,31.82,31.85,28345700,-0.15,32.8386,33.4415,31.3812,32.779,31.8458,28.5868,2023,7,4,-0.1779
2023-07-10 00:00:00+00:00,INTC,31.87,32.83,31.77,32.74,36305700,0.87,32.72,33.4875,31.455,32.7753,31.8809,31.1134,2023,7,0,-0.0512
2023-07-11 00:00:00+00:00,INTC,32.82,33.36,32.5,33.3,28148800,0.48,32.7757,33.5855,31.5238,32.8253,31.9366,40.3409,2023,7,1,0.0286
2023-07-12 00:00:00+00:00,INTC,33.69,34.08,33.06,33.98,37762200,0.29,32.8529,33.631,31.5822,32.9352,32.0167,57.3171,2023,7,2,0.1254
2023-07-13 00:00:00+00:00,INTC,34.15,34.3,33.62,33.87,32745800,-0.28,32.8886,33.629,31.6536,33.0243,32.0894,57.9452,2023,7,3,0.1098
2023-07-14 00:00:00+00:00,INTC,33.78,33.87,33.0,33.15,30426200,-0.63,32.98,33.5075,31.7212,33.0362,32.131,50.9703,2023,7,4,0.0072
2023-07-17 00:00:00+00:00,INTC,33.16,34.6,33.07,34.37,34111200,1.21,33.3229,33.435,31.7956,33.1633,32.2188,55.9814,2023,7,0,0.181
2023-07-18 00:00:00+00:00,INTC,34.28,34.7,33.83,34.5,29679500,0.22,33.7014,33.3415,31.8608,33.2906,32.3082,52.5063,2023,7,1,0.1995
2023-07-19 00:00:00+00:00,INTC,34.4,34.84,34.33,34.46,26486700,0.06,33.9471,33.3145,31.9302,33.402,32.3926,55.9413,2023,7,2,0.1938
2023-07-20 00:00:00+00:00,INTC,33.7,34.21,33.23,33.37,37878000,-0.33,33.9571,33.338,31.9822,33.3989,32.4309,52.904,2023,7,3,0.0386
2023-07-21 00:00:00+00:00,INTC,33.73,34.25,33.42,34.02,79724100,0.29,33.9629,33.4035,32.0606,33.4581,32.4933,53.607,2023,7,4,0.1311
2023-07-24 00:00:00+00:00,INTC,33.84,34.46,33.56,33.63,25225800,-0.21,33.9286,33.435,32.1338,33.4744,32.5378,50.0606,2023,7,0,0.0756
2023-07-25 00:00:00+00:00,INTC,33.7,34.34,33.4,34.1,31771100,0.4,34.0643,33.473,32.2386,33.534,32.5991,60.4468,2023,7,1,0.1425
2023-07-26 00:00:00+00:00,INTC,33.72,34.53,33.7,34.36,32643200,0.64,34.0629,33.486,32.3468,33.6127,32.6682,66.3029,2023,7,2,0.1795
2023-07-27 00:00:00+00:00,INTC,34.82,35.03,34.11,34.55,58890800,-0.27,34.07,33.535,32.4418,33.7019,32.742,68.2432,2023,7,3,0.2066
2023-07-28 00:00:00+00:00,INTC,36.75,36.99,35.51,36.83,90863000,0.08,34.4086,33.731,32.594,33.9999,32.9023,73.2651,2023,7,4,0.5313
2023-07-31 00:00:00+00:00,INTC,36.87,37.19,35.67,35.77,55630700,-1.1,34.7514,33.8475,32.732,34.1684,33.0147,63.2939,2023,7,0,0.3804
2023-08-01 00:00:00+00:00,INTC,35.82,36.02,35.28,35.8,24702200,-0.02,35.0057,33.9565,32.8544,34.3238,33.124,60.5324,2023,8,1,0.3846
2023-08-02 00:00:00+00:00,INTC,35.15,35.18,34.28,34.39,39052000,-0.76,35.1143,34.0505,32.9436,34.3301,33.1736,52.6157,2023,8,2,0.1838
2023-08-03 00:00:00+00:00,INTC,34.29,35.03,34.13,34.87,24817900,0.58,35.2243,34.1955,33.0354,34.3815,33.2401,58.866,2023,8,3,0.2522
2023-08-04 00:00:00+00:00,INTC,34.48,35.56,34.48,35.14,26664300,0.66,35.3357,34.36,33.148,34.4538,33.3146,54.4,2023,8,4,0.2906
2023-08-07 00:00:00+00:00,INTC,35.41,35.55,34.75,35.23,22486900,-0.18,35.4329,34.4845,33.2726,34.5277,33.3897,54.1906,2023,8,0,0.3034
2023-08-08 00:00:00+00:00,INTC,34.67,35.1,33.86,35.02,34753600,0.35,35.1743,34.5705,33.425,34.5746,33.4537,53.1532,2023,8,1,0.2735
2023-08-09 00:00:00+00:00,INTC,35.0,35.1,34.23,34.28,28720200,-0.72,34.9614,34.5855,33.5306,34.5465,33.4861,55.3341,2023,8,2,0.1682
2023-08-10 00:00:00+00:00,INTC,34.7,35.09,34.48,34.68,30957300,-0.02,34.8014,34.626,33.6244,34.5592,33.5329,53.9855,2023,8,3,0.2251
2023-08-11 00:00:00+00:00,INTC,34.46,34.95,34.36,34.89,28752000,0.43,34.8729,34.713,33.6934,34.5907,33.5861,57.7778,2023,8,4,0.255
2023-08-14 00:00:00+00:00,INTC,34.67,35.71,34.47,35.68,36896100,1.01,34.9886,34.7785,33.7844,34.6945,33.6682,59.3824,2023,8,0,0.3675
2023-08-15 00:00:00+00:00,INTC,35.41,35.63,34.75,34.77,27420300,-0.64,34.9357,34.792,33.8536,34.7017,33.7114,52.2602,2023,8,1,0.2379
2023-08-16 00:00:00+00:00,INTC,34.52,34.63,33.46,33.53,35757300,-0.99,34.6929,34.7455,33.927,34.5901,33.7043,44.9605,2023,8,2,0.0613
2023-08-17 00:00:00+00:00,INTC,33.56,33.59,32.35,32.58,39906700,-0.98,34.3443,34.706,33.9594,34.3987,33.6602,25.8248,2023,8,3,-0.074
2023-08-18 00:00:00+00:00,INTC,32.23,32.91,32.18,32.75,23692300,0.52,34.1257,34.6425,33.9888,34.2416,33.6245,30.8861,2023,8,4,-0.0497
2023-08-21 00:00:00+00:00,INTC,32.6,33.17,32.02,33.14,43718200,0.54,33.9057,34.618,34.0152,34.1367,33.6055,33.8983,2023,8,0,0.0058
2023-08-22 00:00:00+00:00,INTC,33.22,33.8,32.83,32.89,23434200,-0.33,33.62,34.5575,34.0462,34.018,33.5775,39.4366,2023,8,1,-0.0298
2023-08-23 00:00:00+00:00,INTC,32.88,34.15,32.8,33.98,32324300,1.1,33.3771,34.5385,34.0644,34.0144,33.5933,44.2283,2023,8,2,0.1254
2023-08-24 00:00:00+00:00,INTC,33.72,34.09,32.49,32.59,37931000,-1.13,33.0657,34.4405,34.038,33.8787,33.5539,35.5606,2023,8,3,-0.0725
2023-08-25 00:00:00+00:00,INTC,32.53,33.4,32.35,33.25,27324800,0.72,33.0257,34.2615,33.9914,33.8188,33.542,39.4681,2023,8,4,0.0215
2023-08-28 00:00:00+00:00,INTC,33.5,33.78,33.21,33.62,22341800,0.12,33.1743,34.154,33.9474,33.7999,33.5451,42.6778,2023,8,0,0.0742
2023-08-29 00:00:00+00:00,INTC,33.49,34.48,33.47,34.31,29943600,0.82,33.3971,34.0795,33.9062,33.8485,33.5751,50.1577,2023,8,1,0.1724
2023-08-30 00:00:00+00:00,INTC,34.06,34.66,33.78,34.53,26279200,0.47,33.5957,34.0865,33.8968,33.9134,33.6125,49.1961,2023,8,2,0.2038
2023-08-31 00:00:00+00:00,INTC,34.32,35.56,34.3,35.14,48157600,0.82,33.9171,34.1,33.9416,34.0302,33.6724,51.2847,2023,8,3,0.2906
2023-09-01 00:00:00+00:00,INTC,35.79,36.75,35.73,36.61,43782600,0.82,34.2929,34.1735,34.0196,34.2759,33.7876,54.4669,2023,9,4,0.5
2023-09-05 00:00:00+00:00,INTC,36.58,37.41,36.46,36.71,43379400,0.13,34.8814,34.2475,34.0938,34.5077,33.9022,60.1042,2023,9,1,0.5142
2023-09-06 00:00:00+00:00,INTC,36.56,37.04,36.03,36.98,39643400,0.42,35.4143,34.3455,34.1666,34.7432,34.0229,69.9884,2023,9,2,0.5527
2023-09-07 00:00:00+00:00,INTC,36.83,38.34,36.75,38.18,67659700,1.35,36.0657,34.5405,34.2482,35.0705,34.1859,81.5315,2023,9,3,0.7236
2023-09-08 00:00:00+00:00,INTC,38.12,38.83,37.71,38.01,44255200,-0.11,36.5943,34.707,34.337,35.3504,34.3359,79.6171,2023,9,4,0.6994
2023-09-11 00:00:00+00:00,INTC,38.24,38.74,37.84,38.59,36349300,0.35,37.1743,34.892,34.4506,35.659,34.5027,80.0441,2023,9,0,0.782
2023-09-12 00:00:00+00:00,INTC,38.65,40.07,38.65,38.86,55326600,0.21,37.7057,35.051,34.559,35.9638,34.6736,82.8383,2023,9,1,0.8204
2023-09-13 00:00:00+00:00,INTC,38.8,39.15,38.25,38.71,35407800,-0.09,38.0057,35.248,34.6608,36.2254,34.8319,79.0184,2023,9,2,0.7991
2023-09-14 00:00:00+00:00,INTC,38.81,38.9,38.3,38.67,30616500,-0.14,38.2857,35.505,34.784,36.4582,34.9824,94.7058,2023,9,3,0.7934
2023-09-15 00:00:00+00:00,INTC,38.42,38.52,37.62,37.88,68868800,-0.54,38.4143,35.77,34.9022,36.5936,35.096,83.4055,2023,9,4,0.6809
2023-09-18 00:00:00+00:00,INTC,37.62,38.39,37.51,37.99,29322200,0.37,38.3871,36.032,35.025,36.7266,35.2095,82.7586,2023,9,0,0.6965
2023-09-19 00:00:00+00:00,INTC,38.04,38.1,36.02,36.34,53288100,-1.7,38.1486,36.192,35.097,36.6898,35.2539,63.3027,2023,9,1,0.4615
2023-09-20 00:00:00+00:00,INTC,36.22,36.25,34.63,34.69,57660800,-1.53,37.5914,36.282,35.1248,36.4993,35.2317,50.883,2023,9,2,0.2265
2023-09-21 00:00:00+00:00,INTC,34.57,35.25,34.46,34.65,45215900,0.08,36.99,36.3155,35.1382,36.3232,35.2089,47.1143,2023,9,3,0.2208
2023-09-22 00:00:00+00:00,INTC,34.81,34.89,34.14,34.18,29232700,-0.63,36.3429,36.395,35.1444,36.1191,35.1686,33.7784,2023,9,4,0.1539
2023-09-25 00:00:00+00:00,INTC,34.0,34.37,33.77,34.29,21729400,0.29,35.7171,36.447,35.1672,35.9449,35.1341,33.8667,2023,9,0,0.1696
2023-09-26 00:00:00+00:00,INTC,34.14,34.78,33.64,33.83,34198300,-0.31,35.1386,36.4575,35.1564,35.7435,35.083,29.5189,2023,9,1,0.1041
2023-09-27 00:00:00+00:00,INTC,33.92,34.83,33.88,34.61,44369100,0.69,34.6557,36.4725,35.1586,35.6355,35.0644,25.4471,2023,9,2,0.2152
2023-09-28 00:00:00+00:00,INTC,34.65,35.66,34.38,35.18,32265300,0.53,34.49,36.505,35.173,35.5921,35.069,31.5515,2023,9,3,0.2963
2023-09-29 00:00:00+00:00,INTC,35.65,35.91,35.16,35.55,28758500,-0.1,34.6129,36.5255,35.2166,35.5881,35.0878,29.6247,2023,9,4,0.349
2023-10-02 00:00:00+00:00,INTC,35.61,35.98,34.98,35.46,26086200,-0.15,34.7286,36.468,35.2454,35.5759,35.1024,26.6483,2023,10,0,0.3362
2023-10-03 00:00:00+00:00,INTC,35.27,36.54,35.27,35.69,45292600,0.42,34.9443,36.417,35.2866,35.5868,35.1255,29.4837,2023,10,1,0.369
2023-10-04 00:00:00+00:00,INTC,36.52,36.52,35.33,35.93,39842200,-0.59,35.1786,36.3645,35.3232,35.6195,35.157,31.8783,2023,10,2,0.4031
2023-10-05 00:00:00+00:00,INTC,35.97,36.1,35.6,35.89,25771200,-0.08,35.4729,36.25,35.3538,35.6452,35.1858,35.3891,2023,10,3,0.3974
2023-10-06 00:00:00+00:00,INTC,35.87,36.46,35.18,36.19,33252300,0.32,35.6986,36.159,35.3866,35.6971,35.2251,37.1428,2023,10,4,0.4402
2023-10-09 00:00:00+00:00,INTC,35.7,36.17,35.5,36.06,19376100,0.36,35.8243,36.0325,35.3712,35.7317,35.2579,47.4453,2023,10,0,0.4217
2023-10-10 00:00:00+00:00,INTC,36.14,36.74,35.81,36.43,24044100,0.29,35.95,35.911,35.3844,35.7982,35.3038,70.7143,2023,10,1,0.4744
2023-10-11 00:00:00+00:00,INTC,36.62,37.03,36.38,36.88,19262600,0.26,36.1529,35.8195,35.406,35.9012,35.3657,74.1866,2023,10,2,0.5384
2023-10-12 00:00:00+00:00,INTC,36.8,37.22,36.39,36.84,23639200,0.04,36.3171,35.728,35.455,35.9906,35.4235,81.8182,2023,10,3,0.5327
2023-10-13 00:00:00+00:00,INTC,36.74,36.79,35.86,35.97,28390100,-0.77,36.3229,35.6325,35.477,35.9887,35.4449,67.0041,2023,10,4,0.4088
2023-10-16 00:00:00+00:00,INTC,36.14,36.94,36.08,36.56,29555800,0.42,36.4186,35.561,35.5054,36.0431,35.4886,76.9231,2023,10,0,0.4929
2023-10-17 00:00:00+00:00,INTC,35.92,36.35,35.07,36.06,24993600,0.14,36.4,35.547,35.522,36.0447,35.511,65.1357,2023,10,1,0.4217
2023-10-18 00:00:00+00:00,INTC,35.52,36.02,35.45,35.64,22086000,0.12,36.34,35.5945,35.5344,36.0061,35.5161,54.9569,2023,10,2,0.3618
2023-10-19 00:00:00+00:00,INTC,35.96,36.36,35.52,35.67,29201800,-0.29,36.2314,35.6455,35.5622,35.9741,35.5221,51.3953,2023,10,3,0.3661
2023-10-20 00:00:00+00:00,INTC,35.65,36.28,34.87,34.92,32291800,-0.73,35.9514,35.6825,35.567,35.8737,35.4985,44.5564,2023,10,4,0.2593
2023-10-23 00:00:00+00:00,INTC,34.6,35.19,33.39,33.85,53924700,-0.75,35.5243,35.6605,35.5462,35.681,35.4339,34.1379,2023,10,0,0.1069
2023-10-24 00:00:00+00:00,INTC,33.64,34.71,33.64,34.59,52673900,0.95,35.3271,35.6985,35.5244,35.5771,35.4008,39.3651,2023,10,1,0.2123
2023-10-25 00:00:00+00:00,INTC,34.18,34.45,32.55,32.83,44658500,-1.35,34.7943,35.6095,35.4856,35.3155,35.3,30.9227,2023,10,2,-0.0384
2023-10-26 00:00:00+00:00,INTC,32.89,33.22,32.15,32.52,59142500,-0.37,34.2886,35.4765,35.4654,35.0492,35.1909,27.1482,2023,10,3,-0.0825
2023-10-27 00:00:00+00:00,INTC,34.66,36.38,34.6,35.54,84128200,0.88,34.2743,35.476,35.5246,35.096,35.2046,47.619,2023,10,4,0.3476
2023-10-30 00:00:00+00:00,INTC,35.47,35.96,34.92,35.69,36656300,0.22,34.2771,35.4875,35.5834,35.1525,35.2237,46.542,2023,10,0,0.369
2023-10-31 00:00:00+00:00,INTC,35.66,36.57,35.62,36.5,41185200,0.84,34.5029,35.528,35.6506,35.2809,35.2737,48.2821,2023,10,1,0.4843
2023-11-01 00:00:00+00:00,INTC,36.5,37.32,36.28,37.29,41710700,0.79,34.9943,35.596,35.7386,35.4722,35.3528,51.9052,2023,11,2,0.5968
2023-11-02 00:00:00+00:00,INTC,37.58,37.82,36.91,37.7,35440000,0.12,35.4386,35.6865,35.813,35.6844,35.4448,57.6211,2023,11,3,0.6552
2023-11-03 00:00:00+00:00,INTC,38.0,38.32,37.67,38.14,30493400,0.14,36.1971,35.784,35.924,35.9183,35.5505,57.0536,2023,11,4,0.7179
2023-11-06 00:00:00+00:00,INTC,38.02,38.2,37.85,37.95,23877200,-0.07,36.9729,35.8785,36.018,36.1118,35.6446,58.6777,2023,11,0,0.6908
2023-11-07 00:00:00+00:00,INTC,38.24,38.9,37.98,38.77,32052000,0.53,37.4343,35.9955,36.121,36.3649,35.7672,63.8618,2023,11,1,0.8076
2023-11-08 00:00:00+00:00,INTC,38.85,38.89,37.75,37.92,33483400,-0.93,37.7529,36.0475,36.1932,36.513,35.8516,59.2898,2023,11,2,0.6866
2023-11-09 00:00:00+00:00,INTC,38.05,38.52,37.77,37.8,48955800,-0.25,37.9386,36.0955,36.2586,36.6356,35.928,62.5436,2023,11,3,0.6695
2023-11-10 00:00:00+00:00,INTC,38.24,38.99,38.24,38.86,38862500,0.62,38.1629,36.24,36.333,36.8474,36.043,71.8396,2023,11,4,0.8204
2023-11-13 00:00:00+00:00,INTC,38.35,38.57,38.14,38.23,24558300,-0.12,38.2386,36.3235,36.3654,36.9791,36.1288,66.0211,2023,11,0,0.7307
2023-11-14 00:00:00+00:00,INTC,38.8,39.49,38.07,39.41,45457400,0.61,38.42,36.491,36.4194,37.2106,36.2574,80.5195,2023,11,1,0.8988
2023-11-15 00:00:00+00:00,INTC,39.59,40.84,39.58,40.61,47392100,1.02,38.8,36.7395,36.492,37.5344,36.4281,84.6615,2023,11,2,1.0697
2023-11-16 00:00:00+00:00,INTC,41.0,43.4,40.82,43.35,86405700,2.35,39.4543,37.1235,36.5954,38.0882,36.6996,84.2845,2023,11,3,1.4599
2023-11-17 00:00:00+00:00,INTC,42.91,43.81,42.56,43.81,49735000,0.9,40.2957,37.568,36.7114,38.6332,36.9784,84.7009,2023,11,4,1.5254
2023-11-20 00:00:00+00:00,INTC,43.78,44.93,43.78,44.74,44564900,0.96,41.2871,38.1125,36.8344,39.2148,37.2828,84.8562,2023,11,0,1.6578
2023-11-21 00:00:00+00:00,INTC,44.5,44.66,43.3,43.64,37252100,-0.86,41.97,38.565,36.93,39.6362,37.5321,76.1748,2023,11,1,1.5012
2023-11-22 00:00:00+00:00,INTC,44.03,44.63,43.54,43.67,31481200,-0.36,42.7471,39.107,37.0292,40.0204,37.7728,75.4042,2023,11,2,1.5055
2023-11-24 00:00:00+00:00,INTC,43.68,44.0,43.61,43.96,13037100,0.28,43.3971,39.679,37.135,40.3956,38.0154,75.0862,2023,11,4,1.5468
2023-11-27 00:00:00+00:00,INTC,43.65,44.55,43.65,44.08,33339900,0.43,43.8929,40.106,37.259,40.7465,38.2533,76.5828,2023,11,0,1.5639
2023-11-28 00:00:00+00:00,INTC,43.69,44.38,43.66,44.23,24548900,0.54,44.0186,40.533,37.3838,41.0783,38.4876,75.1381,2023,11,1,1.5852
2023-11-29 00:00:00+00:00,INTC,44.6,45.34,44.6,44.94,38982000,0.34,44.18,40.955,37.5558,41.446,38.7407,82.7425,2023,11,2,1.6863
2023-11-30 00:00:00+00:00,INTC,44.65,45.09,44.41,44.7,46263000,0.05,44.1743,41.3255,37.756,41.7559,38.9744,81.8266,2023,11,3,1.6521
2023-12-01 00:00:00+00:00,INTC,44.36,44.36,42.86,43.74,43922500,-0.62,44.1886,41.6275,37.9378,41.9449,39.1613,72.7188,2023,12,4,1.5154
2023-12-04 00:00:00+00:00,INTC,43.3,43.31,41.69,42.35,50417600,-0.95,44.0,41.838,38.1012,41.9835,39.2863,67.913,2023,12,0,1.3175
2023-12-05 00:00:00+00:00,INTC,41.91,42.29,41.61,41.92,31859300,0.01,43.7086,42.0365,38.2538,41.9774,39.3896,61.6744,2023,12,1,1.2562
2023-12-06 00:00:00+00:00,INTC,42.48,42.59,41.17,41.27,31992300,-1.21,43.3071,42.1615,38.4026,41.9101,39.4633,53.2353,2023,12,2,1.1637
2023-12-07 00:00:00+00:00,INTC,41.75,42.44,41.18,42.15,29118700,0.4,43.01,42.373,38.5534,41.9329,39.5687,42.8058,2023,12,3,1.289
2023-12-08 00:00:00+00:00,INTC,41.84,42.96,41.81,42.7,42805900,0.86,42.69,42.618,38.7038,42.006,39.6915,43.4164,2023,12,4,1.3673
2023-12-11 00:00:00+00:00,INTC,43.16,44.73,43.08,44.54,48288200,1.38,42.6671,42.902,38.8836,42.2473,39.8816,48.9293,2023,12,0,1.6294
2023-12-12 00:00:00+00:00,INTC,44.36,44.44,43.63,44.04,31452200,-0.32,42.71,43.1925,39.0552,42.418,40.0447,52.2883,2023,12,1,1.5582
2023-12-13 00:00:00+00:00,INTC,44.08,44.72,43.33,44.57,35216100,0.49,43.0271,43.4505,39.2328,42.623,40.2222,54.8701,2023,12,2,1.6336
2023-12-14 00:00:00+00:00,INTC,45.01,47.07,44.65,45.18,70620800,0.17,43.4929,43.679,39.4178,42.8665,40.4166,56.3808,2023,12,3,1.7205
2023-12-15 00:00:00+00:00,INTC,45.94,47.27,45.67,46.16,84553800,0.22,44.1914,43.8195,39.6232,43.1802,40.6418,59.9808,2023,12,4,1.8601
2023-12-18 00:00:00+00:00,INTC,46.15,46.23,45.4,45.69,27895700,-0.46,44.6971,43.9135,39.8132,43.4192,40.8398,56.797,2023,12,0,1.7931
2023-12-19 00:00:00+00:00,INTC,45.6,46.68,45.51,46.66,35358800,1.06,45.2629,44.0095,40.0252,43.7279,41.068,57.8182,2023,12,1,1.9313
2023-12-20 00:00:00+00:00,INTC,46.64,46.95,45.7,45.76,38159100,-0.88,45.4371,44.1155,40.2118,43.9214,41.252,54.5454,2023,12,2,1.8031
2023-12-21 00:00:00+00:00,INTC,46.48,47.12,46.02,47.08,28320500,0.6,45.8714,44.286,40.4158,44.2222,41.4806,63.8935,2023,12,3,1.9911
2023-12-22 00:00:00+00:00,INTC,47.25,48.16,47.2,48.0,30053700,0.75,46.3614,44.488,40.639,44.582,41.7362,74.4589,2023,12,4,2.1221
2023-12-26 00:00:00+00:00,INTC,48.92,50.52,48.71,50.5,60287400,1.58,47.1214,44.809,40.9296,45.1456,42.0799,81.4978,2023,12,1,2.4782
2023-12-27 00:00:00+00:00,INTC,50.63,51.28,50.19,50.76,52148000,0.13,47.7786,45.1355,41.2136,45.6803,42.4203,85.8654,2023,12,2,2.5152
2023-12-28 00:00:00+00:00,INTC,50.81,50.87,50.16,50.39,27705200,-0.42,48.45,45.408,41.5002,46.1289,42.7329,82.3899,2023,12,3,2.4625
2023-12-29 00:00:00+00:00,INTC,50.3,50.57,49.77,50.25,29266500,-0.05,48.9629,45.6855,41.7924,46.5214,43.0276,80.6661,2023,12,4,2.4426
2024-01-02 00:00:00+00:00,INTC,49.2,49.38,47.45,47.8,45905700,-1.4,49.2543,45.8885,42.035,46.6431,43.2148,62.6161,2024,1,1,2.0936
2024-01-03 00:00:00+00:00,INTC,47.1,47.81,46.8,47.05,35858400,-0.05,49.25,46.1235,42.2776,46.6819,43.3652,61.4275,2024,1,2,1.9868
2024-01-04 00:00:00+00:00,INTC,45.72,47.16,45.24,46.87,47797800,1.15,49.0886,46.371,42.538,46.6998,43.5026,58.9704,2024,1,3,1.9612
2024-01-05 00:00:00+00:00,INTC,47.03,47.83,46.64,46.89,34332100,-0.14,48.5729,46.652,42.784,46.7179,43.6355,56.991,2024,1,4,1.964
2024-01-08 00:00:00+00:00,INTC,47.07,48.76,46.97,48.45,42135100,1.38,48.2429,46.967,43.0964,46.8829,43.8243,58.9383,2024,1,0,2.1862
